i,x,typ
302,0.885737,1
303,0.923948,1
303,0.0122112,2
304,0.175202,1
304,0.0179784,1
304,0.0179784,2
304,0.0400626,2
304,0.0191528,2
304,0.0171391,2
304,0.0130581,1
304,0.0130581,2
304,0.0181448,1
304,0.0299233,2
304,0.015114,2
305,0.780851,1
305,0.0136589,2
306,0.853051,1
307,0.759405,1
307,0.0394741,2
307,0.0143097,2
307,0.0143097,2
308,0.309099,1
308,0.295153,2
308,0.152015,2
308,0.0125442,1
308,0.0125442,2
309,0.280796,2
309,0.0121063,2
309,0.0141535,2
309,0.0183062,1
309,0.0215495,2
309,0.0230377,2
309,0.0110337,2
309,0.0818035,2
309,0.0307004,1
309,0.0181774,2
309,0.0181774,2
309,0.0258099,1
309,0.0174397,1
309,0.0141186,2
309,0.0167807,2
309,0.0431256,2
310,0.842215,1
310,0.0473537,2
310,0.013659,2
311,0.551756,1
311,0.0363429,2
311,0.252063,2
311,0.0107336,1
312,0.868185,1
312,0.0211864,-1
312,0.0211864,2
313,0.719163,1
314,0.181103,1
314,0.0497801,2
314,0.314401,2
314,0.114164,2
315,0.790928,1
315,0.026109,2
315,0.026109,2
316,0.85957,1
317,0.35842,1
317,0.014917,2
317,0.0263902,2
317,0.0126454,2
317,0.0126454,2
317,0.0107207,2
318,0.267373,1
318,0.0142564,2
318,0.0451478,2
318,0.2235,2
318,0.081276,1
318,0.0142228,1
318,0.0152322,2
319,0.185725,1
319,0.25359,-1
319,0.0496295,2
319,0.0103695,2
319,0.0103695,2
319,0.0220845,1
319,0.0220845,2
319,0.051942,2
319,0.0106771,2
319,0.0214711,2
320,0.764327,1
320,0.132108,2
321,0.574568,1
321,0.0783814,2
321,0.0740695,2
322,0.624995,1
322,0.095531,2
323,0.747853,1
323,0.010383,2
323,0.010383,2
324,0.370249,1
324,0.165978,2
324,0.0113929,2
324,0.173077,2
324,0.0121305,2
324,0.0121305,2
325,0.605262,1
325,0.173694,2
325,0.0375333,2
325,0.0150358,2
326,0.095923,1
326,0.134984,1
326,0.0269324,-1
326,0.0436358,2
326,0.0752796,2
326,0.0115838,2
326,0.0144073,2
326,0.0140923,1
327,0.072353,1
327,0.0517936,2
327,0.0116712,2
327,0.014699,2
327,0.0191576,2
327,0.0138517,2
327,0.0531848,2
327,0.0128256,1
328,0.80161,1
328,0.0204145,2
328,0.0111383,2
328,0.0111383,2
329,0.025815,1
329,0.108262,2
329,0.0106488,2
329,0.232526,2
329,0.0299127,2
329,0.0356389,2
329,0.0365783,2
329,0.102066,2
329,0.0215128,2
329,0.0101827,2
329,0.0101827,2
329,0.0116843,1
329,0.0116843,2
330,0.620709,1
330,0.0582742,2
330,0.07486,2
330,0.020701,2
330,0.0436403,2
330,0.0237739,2
331,0.863555,1
331,0.0161761,1
332,0.749287,1
332,0.0354329,2
333,0.835284,1
334,0.588002,1
334,0.0664891,2
334,0.025066,2
334,0.017345,2
335,0.562508,1
335,0.0791271,2
335,0.124748,2
336,0.767518,1
336,0.0123512,2
336,0.0123512,2
337,0.423876,1
337,0.0167486,2
337,0.104087,-1
337,0.0145364,2
337,0.0202792,2
337,0.0202792,2
337,0.0240799,2
337,0.0139735,2
337,0.0403354,2
337,0.010031,2
337,0.010031,2
338,0.98221,1
339,0.648747,1
339,0.0224354,2
339,0.0566896,-1
339,0.0207944,2
339,0.0175253,-1
339,0.0175253,2
340,0.0817553,1
340,0.20804,2
340,0.0150602,2
340,0.0238319,2
340,0.364828,2
340,0.0269819,2
340,0.0229178,2
340,0.0187849,2
340,0.0187849,2
341,0.850459,1
342,0.827234,1
342,0.121516,2
343,0.668195,1
343,0.041035,2
344,0.625777,1
344,0.0533967,2
344,0.0163217,2
344,0.0163217,2
345,0.683689,1
346,0.369161,1
346,0.133399,2
346,0.0255595,2
346,0.0109583,2
346,0.0179425,2
346,0.0179425,2
346,0.0179256,2
346,0.0179256,2
347,0.564135,2
347,0.0865427,1
347,0.017899,2
347,0.0544911,2
347,0.0277837,2
347,0.0103526,2
347,0.0103526,2
347,0.0122125,-1
348,0.0404247,2
348,0.0184955,2
348,0.0184955,2
348,0.0131738,2
348,0.0275446,2
348,0.0661918,2
348,0.0117041,2
348,0.0983377,2
348,0.0183106,2
348,0.016959,2
348,0.0297326,1
348,0.0303791,-1
348,0.305378,2
348,0.0149424,2
348,0.010563,2
348,0.010563,2
348,0.0158443,1
348,0.0158443,2
349,0.915447,1
350,0.839531,1
351,0.815724,1
352,0.955883,1
353,0.80939,1
353,0.0840125,2
354,0.823908,2
354,0.0183809,2
355,0.803132,1
356,0.585753,1
356,0.0447311,2
356,0.0588195,2
356,0.0113897,2
356,0.0158962,2
356,0.0127062,2
356,0.0127062,2
357,0.270324,1
357,0.0125978,2
357,0.0333383,2
357,0.147518,2
357,0.011589,1
357,0.011589,2
358,0.312081,1
358,0.0639225,2
358,0.042831,2
358,0.0143988,2
358,0.0140341,2
358,0.0429719,2
359,0.966809,1
360,0.630243,1
360,0.0876532,-1
360,0.187069,2
361,0.782397,1
361,0.0491897,2
361,0.01735,2
361,0.0157983,2
361,0.0246475,2
361,0.0134788,2
361,0.0134788,2
362,0.357203,1
362,0.0200754,2
362,0.0200754,2
362,0.01184,2
362,0.11246,2
362,0.0697957,2
363,0.660204,1
363,0.0244651,2
363,0.0493981,2
364,0.659597,1
364,0.0972338,2
365,0.265991,1
365,0.0185248,2
365,0.0327347,2
365,0.0149999,2
365,0.0190923,2
365,0.0113196,2
365,0.0113196,2
366,0.804315,1
366,0.0253033,1
366,0.0103196,2
367,0.60975,1
368,0.931212,1
369,0.826699,1
369,0.0447453,2
370,0.836018,1
371,0.800075,1
371,0.0284799,2
371,0.0284799,2
372,0.895298,1
373,0.828124,1
373,0.0208009,2
373,0.0264808,-1
373,0.0264808,2
374,0.839231,1
375,0.276495,1
375,0.520514,2
376,0.822298,1
376,0.0616503,2
376,0.0249382,2
377,0.969077,1
378,0.356303,-1
378,0.172304,1
378,0.14474,2
378,0.0168408,2
378,0.0168408,2
378,0.0145731,2
378,0.0145731,2
379,0.491247,1
379,0.0201014,-1
379,0.0201014,2
379,0.0138239,2
379,0.0450543,2
379,0.0199981,2
380,0.779573,1
380,0.0150615,2
380,0.136193,2
381,0.467621,1
381,0.142196,2
381,0.0187073,2
381,0.0187073,2
381,0.0147156,2
381,0.0147156,2
382,0.652899,1
383,0.916533,1
384,0.0635591,1
384,0.592379,2
384,0.0571478,2
384,0.011158,2
385,0.621022,1
385,0.0123816,2
385,0.0123816,2
385,0.0154342,2
385,0.0154342,2
386,0.943469,1
387,0.53181,1
387,0.129696,1
387,0.037388,2
387,0.0247093,2
388,0.514592,1
388,0.0179787,2
388,0.120158,2
388,0.021505,2
388,0.0100237,1
388,0.0138584,2
388,0.0103921,2
389,0.729366,1
389,0.0822321,2
389,0.0130014,2
390,0.0483403,1
390,0.102075,2
390,0.0166443,2
390,0.0509373,2
390,0.013622,-1
390,0.0261295,1
390,0.0797332,2
390,0.0449851,2
390,0.0107067,2
390,0.0107067,2
390,0.0171413,-1
390,0.0171413,2
391,0.86147,1
392,0.192238,1
392,0.372909,2
392,0.0251529,2
392,0.0303654,2
392,0.0130564,2
392,0.0151285,2
392,0.0151285,2
393,0.302168,1
393,0.155896,2
393,0.354439,2
393,0.0110036,2
393,0.0110036,2
394,0.0220746,2
394,0.747431,1
394,0.0323469,2
395,0.255104,2
395,0.0285366,1
395,0.277445,-1
395,0.0228228,2
395,0.0264041,2
395,0.046976,2
395,0.0944449,1
396,0.509556,1
396,0.245466,2
396,0.0231175,2
396,0.101163,2
396,0.0438549,2
397,0.403512,1
397,0.348071,2
397,0.0107127,2
397,0.0125577,2
397,0.0125577,2
398,0.866084,1
399,0.428518,1
399,0.0228249,2
399,0.19224,2
399,0.0135732,2
399,0.0264578,2
399,0.0103307,2
399,0.0103307,2
400,0.162726,1
400,0.0123222,2
400,0.143075,2
400,0.0300215,2
400,0.167162,2
400,0.0261059,2
400,0.154777,2
400,0.0220997,2
400,0.0108356,2
400,0.0108356,2
401,0.184272,1
401,0.759993,2
402,0.258858,1
402,0.016375,2
402,0.194808,2
402,0.104065,2
402,0.014778,1
402,0.014778,2
402,0.0129392,2
402,0.0129392,2
402,0.0121842,2
402,0.0121842,2
403,0.978453,1
404,0.276779,1
404,0.0674007,2
404,0.029209,2
404,0.0252805,1
405,0.936489,1
405,0.0117589,2
405,0.0117589,2
406,0.403662,1
406,0.0498647,1
406,0.0141521,2
406,0.0141521,2
407,0.323941,1
407,0.187533,2
407,0.163669,2
408,0.398507,1
408,0.560421,2
409,0.583499,1
409,0.22416,2
409,0.011985,2
410,0.194606,1
410,0.0128787,2
410,0.0342052,2
410,0.0291845,2
410,0.30266,2
410,0.0244284,2
410,0.0244284,2
410,0.0131777,2
410,0.0131777,2
411,0.789958,1
411,0.0463185,2
411,0.0208769,2
411,0.0208769,2
412,0.348308,1
412,0.213066,2
412,0.0224746,1
412,0.0236892,2
412,0.0139698,2
412,0.0329216,2
412,0.0110033,2
412,0.0127395,2
413,0.609977,1
413,0.169493,2
413,0.0107266,-1
414,0.0790959,1
414,0.189049,2
414,0.31307,2
414,0.0244482,2
414,0.129112,2
414,0.0321571,2
414,0.0260283,2
414,0.0260283,2
415,0.85939,1
415,0.0103829,2
415,0.0103829,2
416,0.830341,1
416,0.0213076,2
416,0.0213076,2
416,0.0194053,2
416,0.0194053,2
417,0.13616,2
417,0.018027,2
417,0.03597,2
417,0.10425,2
417,0.11546,2
417,0.0462583,2
417,0.0277275,2
417,0.019344,2
418,0.77687,1
418,0.0194807,2
418,0.0115151,-1
419,0.565922,1
419,0.0156295,-1
419,0.0156295,2
419,0.0138591,1
419,0.0138591,2
419,0.0136432,2
419,0.0136432,2
420,0.783913,1
421,0.599342,1
421,0.0449407,2
421,0.153841,2
422,0.730475,1
422,0.0108549,2
422,0.0108549,2
423,0.507475,1
423,0.0158212,1
423,0.0158212,2
423,0.0304703,1
423,0.0182606,2
424,0.410533,1
424,0.0234469,2
424,0.189305,2
424,0.0147844,2
424,0.0147844,2
424,0.0194028,2
424,0.0194028,2
425,0.157386,1
425,0.43807,2
425,0.0290482,2
425,0.0851229,2
425,0.0156655,2
425,0.0156655,2
425,0.036395,2
425,0.0153206,2
426,0.908697,1
427,0.802599,1
427,0.0650837,2
427,0.0292197,2
427,0.0113669,2
428,0.161202,1
428,0.233176,2
428,0.0472463,2
428,0.0301809,2
428,0.02382,2
428,0.0215297,2
429,0.929942,1
430,0.819724,1
430,0.0246285,1
430,0.0274794,-1
431,0.585336,2
431,0.0125976,2
431,0.0125976,2
431,0.0168322,-1
431,0.0168322,2
432,0.660071,1
432,0.0899312,-1
432,0.0388398,1
433,0.841013,1
433,0.0109331,2
433,0.0109331,2
434,0.5353,1
434,0.0196406,2
434,0.0187676,2
434,0.0187676,2
434,0.0126232,-1
434,0.0126232,2
435,0.973543,1
436,0.0322975,2
436,0.180287,2
436,0.0155116,1
436,0.0253221,2
436,0.0919382,2
436,0.0238838,2
436,0.0210354,2
436,0.0366823,2
436,0.0186934,2
436,0.041801,2
437,0.743147,1
438,0.794344,1
438,0.0131353,2
438,0.0131353,2
439,0.83742,1
440,0.136923,1
440,0.0113199,2
440,0.132679,-1
440,0.0200707,-1
440,0.0200707,2
440,0.0307357,2
440,0.0677584,2
440,0.0257874,1
440,0.0175166,2
440,0.0107731,2
440,0.0107731,2
441,0.840612,1
441,0.0227874,2
442,0.0654306,1
442,0.142659,2
442,0.0105689,2
442,0.0679053,1
442,0.0330278,-1
442,0.0189278,2
442,0.0371972,-1
442,0.0242171,2
442,0.0157413,2
442,0.0113503,2
442,0.0106049,1
443,0.533159,1
443,0.0167782,2
443,0.0167782,2
444,0.368143,1
444,0.0880389,2
444,0.0195356,2
444,0.0279692,2
444,0.0152356,2
444,0.0142585,2
444,0.0142585,2
445,0.0798945,1
445,0.815305,2
445,0.0102473,2
445,0.0102473,2
446,0.323459,1
446,0.0160171,2
446,0.228589,2
446,0.0105668,2
446,0.0105668,2
447,0.975589,1
448,0.930721,1
449,0.885753,1
450,0.888891,1
451,0.71876,1
451,0.040948,2
451,0.0233179,2
451,0.0233179,2
452,0.534155,2
452,0.0478234,1
452,0.0676376,2
452,0.0294571,2
453,0.0397354,1
453,0.0304337,2
453,0.681601,2
453,0.0803178,2
453,0.0101017,2
453,0.0101017,2
454,0.497241,1
454,0.0379603,2
454,0.0128387,2
454,0.0361771,2
454,0.194306,2
454,0.0287731,2
454,0.0287731,2
455,0.665761,1
455,0.0113626,2
455,0.0113626,2
456,0.010311,2
456,0.010311,2
456,0.110467,2
456,0.0195523,2
456,0.0363136,2
456,0.0211793,1
456,0.0307976,2
456,0.0124527,2
456,0.045188,1
456,0.0286883,2
456,0.0140241,2
456,0.0565015,2
456,0.0108423,2
456,0.0108423,2
456,0.0110712,2
456,0.0110712,2
456,0.0142533,2
456,0.0142533,2
457,0.195609,2
457,0.0142642,-1
457,0.0142642,2
457,0.015707,2
457,0.039871,2
457,0.0134249,2
457,0.0134249,2
457,0.01527,2
457,0.01527,2
457,0.0180447,2
457,0.0180447,2
458,0.34085,-1
458,0.0778118,1
458,0.052073,1
458,0.18518,2
458,0.0119589,2
459,0.698022,1
459,0.0251114,2
459,0.0706062,2
460,0.749058,1
460,0.153117,2
460,0.0175043,-1
460,0.0175043,2
461,0.370088,1
461,0.0367216,-1
461,0.0292161,2
461,0.0116742,-1
461,0.0116742,2
461,0.25463,2
461,0.0145657,-1
461,0.0145657,2
462,0.704895,1
462,0.0413419,2
462,0.0662261,2
462,0.0196316,2
463,0.572919,1
463,0.0299134,2
463,0.115904,2
463,0.0161181,2
463,0.0326566,2
463,0.0326566,2
464,0.183787,1
464,0.0267339,2
464,0.06027,2
464,0.0172427,2
464,0.0106446,-1
464,0.0106446,2
464,0.0101964,2
464,0.0101964,2
465,0.336256,2
465,0.017766,1
465,0.0237744,2
465,0.147909,1
465,0.0432271,2
465,0.0132444,2
465,0.0121097,2
465,0.0121097,2
465,0.0229633,2
465,0.0134261,2
466,0.911277,1
467,0.400189,1
467,0.0256061,2
467,0.175991,2
467,0.0117966,-1
467,0.0117966,2
468,0.573283,1
468,0.206331,2
468,0.0102781,1
468,0.0276885,2
469,0.306122,1
469,0.215275,2
469,0.348562,1
470,0.223491,1
470,0.257142,2
470,0.220854,2
471,0.379584,1
471,0.433322,2
472,0.895149,1
473,0.563378,1
473,0.321171,2
474,0.876736,1
474,0.0428288,1
475,0.263608,1
475,0.588006,2
476,0.344356,1
476,0.0837315,2
476,0.17063,2
476,0.0414772,2
476,0.0159649,2
477,0.69094,1
477,0.0262811,1
478,0.861595,1
478,0.0134046,2
478,0.0134046,2
479,0.762927,1
479,0.0182377,-1
479,0.0175523,2
480,0.276244,-1
480,0.0102378,2
480,0.0369515,2
480,0.0281222,1
480,0.0134075,1
480,0.0134075,2
480,0.0326634,1
481,0.765697,1
482,0.965235,1
483,0.828201,1
483,0.0336766,2
483,0.010346,2
483,0.010346,2
484,0.798892,1
484,0.0399347,2
484,0.0399347,2
485,0.134048,1
485,0.686005,2
486,0.054113,2
486,0.284712,-1
486,0.12338,2
486,0.0362608,1
486,0.0410107,2
486,0.0101696,1
486,0.0101696,2
486,0.0366032,2
486,0.0366032,2
487,0.12062,1
487,0.0203453,2
487,0.0202208,2
487,0.0167205,2
487,0.0252833,2
487,0.0646199,2
487,0.0180842,2
488,0.471131,1
488,0.283617,2
488,0.0374471,2
488,0.033668,2
488,0.011476,-1
488,0.011476,2
489,0.648321,1
489,0.0227804,2
489,0.0227804,2
490,0.550746,1
490,0.0553956,2
490,0.0127834,2
490,0.0127834,2
491,0.854272,1
491,0.0183695,2
491,0.0185557,2
491,0.0218274,-1
491,0.0107508,1
492,0.32139,1
492,0.103883,2
492,0.0638154,2
492,0.0315419,2
492,0.079259,2
492,0.0988912,2
492,0.0164225,2
493,0.421588,1
493,0.115263,-1
493,0.152498,2
493,0.0322084,2
493,0.0322084,2
494,0.541036,1
494,0.0483733,2
494,0.013188,2
494,0.012704,2
494,0.012704,2
495,0.246024,1
495,0.111806,1
495,0.230265,2
495,0.0303671,-1
495,0.0154969,2
495,0.0154969,2
496,0.886657,1
497,0.174966,1
497,0.0293845,2
497,0.0106597,2
497,0.0168728,1
497,0.0168728,2
497,0.0441488,2
497,0.0225066,2
497,0.0137227,2
497,0.0137227,2
498,0.108578,1
498,0.0602065,2
498,0.104936,2
498,0.0120994,2
498,0.0339787,2
498,0.0785904,2
498,0.0701303,2
498,0.0136671,2
498,0.0136671,2
498,0.0304721,2
498,0.0220764,2
498,0.0235113,2
498,0.0235113,2
498,0.121346,2
498,0.0202955,2
498,0.0100365,2
498,0.0100365,2
499,0.933434,1
500,0.775699,1
500,0.0171561,2
500,0.0171561,2
501,0.932539,1
502,0.607224,2
502,0.312374,1
502,0.0331615,2
503,0.953539,1
504,0.531853,-1
504,0.0147711,2
504,0.0147711,2
504,0.0624967,1
504,0.0105404,2
504,0.114357,1
504,0.0130926,2
504,0.0130926,2
504,0.0102034,2
504,0.0102034,2
504,0.013724,2
505,0.607283,1
505,0.0206573,2
505,0.0206573,2
505,0.0440088,2
505,0.0312779,2
506,0.807088,1
506,0.0377763,2
506,0.0111413,2
507,0.89011,1
507,0.0194711,2
508,0.371904,1
508,0.0109562,2
508,0.0109562,2
508,0.02429,2
508,0.02429,2
508,0.0179129,2
508,0.0179129,2
509,0.0326376,2
509,0.311937,2
509,0.0258419,2
509,0.0788448,2
510,0.569823,1
510,0.0131476,2
510,0.0131476,2
510,0.0144122,2
510,0.0144122,2
511,0.794443,1
511,0.0452117,2
511,0.0138934,2
512,0.0260289,2
512,0.0239786,1
512,0.0205962,1
512,0.220651,-1
512,0.0227797,2
512,0.0227797,2
512,0.0174499,2
512,0.0174499,2
512,0.0150432,2
512,0.0150432,2
513,0.131928,2
513,0.0600091,2
513,0.0139879,1
513,0.0139879,2
513,0.131853,2
513,0.0195953,2
513,0.0458357,2
513,0.0141327,2
513,0.039071,2
513,0.0246369,2
514,0.831751,1
514,0.041042,2
514,0.0449231,2
514,0.0141698,1
515,0.790737,1
515,0.0201587,2
515,0.0201587,2
515,0.017689,2
515,0.017689,2
516,0.907875,1
517,0.612657,2
517,0.103632,1
517,0.0145801,-1
518,0.796026,1
518,0.012168,2
518,0.0118289,2
518,0.0118289,2
518,0.0166118,2
518,0.0166118,2
519,0.388583,1
519,0.0210781,2
519,0.0210781,2
519,0.0107208,2
519,0.0309577,-1
519,0.0175948,2
519,0.0174806,-1
520,0.324588,1
520,0.0477508,2
520,0.0350379,2
520,0.029648,1
520,0.0213033,2
520,0.0144084,2
520,0.0144084,2
520,0.125809,2
521,0.421399,1
521,0.0948392,2
521,0.0169478,2
521,0.0169478,2
521,0.0148525,2
521,0.0148525,2
521,0.0388548,1
521,0.0108588,2
521,0.0108588,2
522,0.522042,1
522,0.106658,1
522,0.0222121,-1
522,0.0579181,2
523,0.704437,1
523,0.0189861,1
523,0.0189861,2
523,0.137327,2
523,0.0223841,2
524,0.103559,2
524,0.0888092,2
524,0.0166304,2
524,0.0220966,2
524,0.0310952,-1
524,0.017451,2
524,0.0237297,2
524,0.0117432,1
524,0.0117432,2
524,0.0174553,1
525,0.92511,1
525,0.0192338,2
526,0.301245,1
526,0.0153662,2
526,0.0544043,2
526,0.208491,1
526,0.0406983,2
527,0.271017,1
527,0.598314,2
527,0.0205774,2
527,0.0205774,2
528,0.863933,1
529,0.917624,1
529,0.0163875,2
529,0.0163875,2
530,0.403425,1
530,0.0496164,2
530,0.0206504,2
530,0.232066,2
530,0.0183347,2
530,0.018703,2
531,0.0171927,2
531,0.846146,1
531,0.0239643,2
532,0.578632,1
532,0.0604473,2
532,0.0187907,2
532,0.0187907,2
533,0.441203,1
533,0.0223185,-1
533,0.0286184,2
533,0.0482858,2
533,0.0141155,-1
534,0.672671,1
534,0.0181552,2
534,0.0848902,2
534,0.0137219,2
534,0.0137219,2
535,0.482702,1
535,0.0498349,2
535,0.0253427,2
535,0.0253427,2
535,0.0130406,-1
536,0.844248,1
537,0.127505,1
537,0.0356652,2
537,0.430122,2
537,0.0170959,2
537,0.0170959,2
538,0.784119,1
538,0.0339721,2
538,0.0262781,2
538,0.0262781,2
539,0.214682,1
539,0.0104303,2
539,0.0489981,2
539,0.0144369,2
539,0.0317183,2
539,0.0154052,2
539,0.0448222,2
539,0.0105526,2
539,0.0105526,2
539,0.0124263,1
540,0.793707,1
540,0.0603867,-1
541,0.608617,1
541,0.0175344,2
541,0.0818021,2
541,0.0749448,2
541,0.0443344,2
541,0.0443344,2
542,0.954071,1
543,0.659335,1
543,0.0210771,2
543,0.0124449,1
544,0.431143,2
544,0.0315517,2
544,0.153976,2
544,0.0142948,2
544,0.0142948,2
544,0.0120076,2
544,0.0120076,2
544,0.0142795,2
545,0.492843,1
545,0.0243482,1
545,0.0243482,2
546,0.684379,1
546,0.0118924,2
546,0.0118924,2
546,0.0117848,2
546,0.0117848,2
546,0.0174704,2
547,0.942171,1
548,0.745127,1
548,0.0450714,2
548,0.0409408,2
548,0.010452,2
548,0.010452,2
549,0.26479,1
549,0.228417,2
549,0.130084,2
549,0.187081,2
549,0.016238,2
549,0.0121439,2
549,0.0121439,2
550,0.877224,1
550,0.0311955,2
550,0.0311955,2
551,0.0772059,1
551,0.0192389,2
551,0.355544,2
551,0.012404,2
551,0.018136,2
551,0.018136,2
551,0.0380902,2
551,0.0380902,2
551,0.0264671,2
552,0.690194,1
552,0.0465922,2
552,0.013553,2
553,0.765595,1
553,0.0116049,-1
553,0.0116049,2
554,0.686791,1
554,0.0189944,2
554,0.0183969,2
554,0.0174938,2
554,0.0806578,2
554,0.0229518,2
554,0.0229518,2
555,0.103777,1
555,0.136991,2
555,0.318225,2
555,0.0302625,2
555,0.0128437,2
555,0.065713,2
555,0.0280083,-1
555,0.0280083,2
555,0.0134264,2
555,0.0134264,2
556,0.902264,1
556,0.0277395,2
556,0.0134001,2
556,0.0134001,2
557,0.816625,1
557,0.0200162,2
558,0.360095,1
558,0.0127204,2
558,0.0248604,2
558,0.0248604,2
559,0.843488,1
559,0.0113727,-1
559,0.0113727,2
560,0.8652,1
560,0.060867,2
561,0.906481,1
561,0.0169386,-1
561,0.0169386,2
562,0.199708,1
562,0.0795939,2
562,0.0911962,2
562,0.091035,2
562,0.0468991,2
562,0.0225494,2
562,0.0383449,2
562,0.02718,2
562,0.02718,2
562,0.0282256,2
562,0.0282256,2
562,0.0161589,2
562,0.0161589,2
563,0.446564,1
563,0.0178249,2
563,0.010942,2
563,0.0254955,2
563,0.0304373,2
563,0.0120207,1
564,0.361634,2
564,0.0607407,1
564,0.0101626,2
564,0.0101626,2
564,0.065955,2
564,0.0327691,-1
565,0.541166,1
565,0.0222663,-1
565,0.0104901,2
565,0.0104901,2
566,0.177976,1
566,0.249243,2
566,0.0133553,2
566,0.0133553,2
566,0.136035,-1
566,0.032732,2
566,0.0101508,2
566,0.0101508,2
567,0.51136,1
567,0.198503,2
567,0.0326299,2
568,0.949621,1
569,0.403428,1
569,0.209986,1
569,0.0179291,2
569,0.0179291,2
569,0.0113898,-1
569,0.0113898,2
570,0.87299,1
570,0.0421858,2
571,0.815251,1
571,0.031695,2
571,0.0225687,2
571,0.0225687,2
572,0.256271,2
572,0.0883244,2
572,0.0377591,2
572,0.0377591,2
572,0.0311923,2
573,0.618353,1
573,0.0148593,2
573,0.0188046,2
573,0.0188046,2
573,0.0109008,2
573,0.0109008,2
573,0.0140832,2
573,0.0140832,2
574,0.164376,1
574,0.0565508,2
574,0.02875,2
574,0.02875,2
574,0.206802,-1
574,0.0347509,1
574,0.0347509,2
574,0.0126937,2
574,0.0126937,2
575,0.718262,1
575,0.140093,2
575,0.0179296,-1
575,0.0179296,2
576,0.31772,1
576,0.020043,2
576,0.0189919,2
576,0.0100389,2
576,0.0591185,2
576,0.046935,2
577,0.611126,1
577,0.299441,-1
578,0.602856,1
578,0.153634,2
578,0.0930219,2
579,0.690551,1
579,0.0152573,-1
580,0.0342798,1
580,0.0920677,2
580,0.220051,2
580,0.050893,1
580,0.0111939,2
580,0.0111939,2
580,0.0589994,2
580,0.0113004,1
580,0.0113004,2
581,0.579832,1
581,0.0290921,2
582,0.842493,1
583,0.875877,1
584,0.811313,1
585,0.0583421,1
585,0.0414177,2
585,0.0214352,2
585,0.0208454,2
585,0.033636,2
585,0.316486,2
585,0.0157786,2
585,0.0157786,2
585,0.0382769,-1
586,0.734554,1
586,0.0564315,2
586,0.0119749,-1
586,0.0119749,2
586,0.0312409,2
586,0.0218799,2
587,0.974696,1
588,0.687127,1
588,0.160675,2
589,0.111316,1
589,0.079034,2
589,0.0176607,1
589,0.0176607,2
589,0.0137771,1
589,0.0137771,2
589,0.0123339,-1
589,0.0123339,2
589,0.012052,2
589,0.012052,2
589,0.0195879,2
589,0.0131454,2
590,0.827418,1
590,0.0188932,2
590,0.0116606,2
590,0.0116606,2
591,0.828309,1
591,0.0485636,1
592,0.469779,1
592,0.0462533,2
592,0.0859517,2
592,0.189792,2
593,0.835877,1
593,0.0804704,2
594,0.665569,1
594,0.0596544,2
594,0.0190804,2
594,0.0177719,2
594,0.0177719,2
594,0.0144568,2
594,0.0144568,2
594,0.0193108,-1
595,0.502039,1
595,0.028293,2
595,0.0110862,2
595,0.12355,2
595,0.0115504,2
596,0.688561,1
597,0.4555,1
597,0.145092,2
598,0.0125609,2
598,0.162791,1
598,0.102223,2
598,0.372384,2
598,0.0260911,2
598,0.0260911,2
598,0.0127841,2
598,0.0127841,2
599,0.0267328,2
599,0.171644,1
599,0.0114861,2
599,0.57235,2
599,0.0261442,2
599,0.0190842,2
599,0.0190842,2
600,0.655096,1
600,0.120151,2
600,0.0359499,2
601,0.563993,1
601,0.0270778,2
601,0.0314073,2
601,0.0216519,2
601,0.0216519,2
602,0.44311,1
602,0.263772,2
602,0.0429562,2
603,0.0546814,1
603,0.232222,2
603,0.0214747,2
603,0.191772,2
603,0.0120002,2
603,0.0120002,2
603,0.0448999,2
603,0.040659,2
603,0.0181742,2
603,0.0147084,2
603,0.10377,2
604,0.870921,1
605,0.809518,1
606,0.767466,1
607,0.72747,1
607,0.0291062,2
608,0.823929,1
609,0.141808,1
609,0.44657,2
609,0.011143,2
609,0.011143,2
609,0.0213496,2
609,0.143344,2
610,0.863443,1
611,0.267248,1
611,0.26599,-1
611,0.207852,1
612,0.57783,1
612,0.0530794,2
612,0.0162896,2
612,0.116635,2
612,0.0176524,2
612,0.036419,1
612,0.0824505,-1
612,0.0220517,2
612,0.0220517,2
613,0.315446,1
613,0.0188181,1
613,0.0188181,2
613,0.0124907,2
613,0.0124907,2
613,0.0189532,-1
613,0.0189532,2
613,0.0179729,2
613,0.0179729,2
613,0.0109939,2
613,0.0109939,2
613,0.0654899,2
613,0.0298768,2
613,0.0176929,2
613,0.0176929,2
614,0.754035,1
614,0.0164358,2
614,0.0534778,2
614,0.0455267,2
614,0.0179449,2
614,0.0118506,2
614,0.0118506,2
615,0.438201,1
615,0.209725,2
615,0.0207269,1
615,0.0226263,2
616,0.181281,1
616,0.710498,2
617,0.0478002,1
617,0.29238,2
617,0.0231066,2
617,0.0168021,2
617,0.0129686,2
617,0.017494,2
617,0.0649429,2
617,0.0140118,2
617,0.0140118,2
617,0.0821161,1
617,0.0354547,1
617,0.0416463,-1
617,0.0120299,2
618,0.806583,1
618,0.0170398,2
618,0.0170398,2
619,0.436203,2
619,0.396394,2
620,0.686493,1
620,0.0376125,2
620,0.0376125,2
621,0.703845,1
621,0.0311087,2
621,0.0240512,2
622,0.458846,2
622,0.0628485,2
622,0.170122,2
622,0.0172109,1
622,0.0172109,2
623,0.749532,1
624,0.313731,1
624,0.0109067,2
